commit_object_id,event_id,message_text,cm_type,cm_scope,cm_breaking,category
65789,65787,"build(deps-dev): bump urllib3 from 2.0.4 to 2.0.6

Bumps [urllib3](https://github.com/urllib3/urllib3) from 2.0.4 to 2.0.6.
- [Release notes](https://github.com/urllib3/urllib3/releases)
- [Changelog](https://github.com/urllib3/urllib3/blob/main/CHANGES.rst)
- [Commits](https://github.com/urllib3/urllib3/compare/2.0.4...2.0.6)

---
updated-dependencies:
- dependency-name: urllib3
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>",build,deps-dev,False,tech_debt
67420,67418,"build(deps-dev): bump mkdocs-material from 9.2.4 to 9.2.6

Bumps [mkdocs-material](https://github.com/squidfunk/mkdocs-material) from 9.2.4 to 9.2.6.
- [Release notes](https://github.com/squidfunk/mkdocs-material/releases)
- [Changelog](https://github.com/squidfunk/mkdocs-material/blob/master/CHANGELOG)
- [Commits](https://github.com/squidfunk/mkdocs-material/compare/9.2.4...9.2.6)

---
updated-dependencies:
- dependency-name: mkdocs-material
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>",build,deps-dev,False,tech_debt
67739,67737,refactor(provider): fully qualify import of commitizen.providers.base_provider,refactor,provider,False,tech_debt
68187,68185,"feat(defaults.py): add always_signoff config option for commits

Add new configuration option `always_signoff`. When is set to `true`,
commits will be always signed off. The `-s` option does not
have to specified to `cz commit`.

Signed-off-by: Christian Schlotter <christian.schlotter@zeiss.com>

#785",feat,defaults.py,False,feature_work
68199,68197,test(test_conf.py): extend settings dict by new option,test,test_conf.py,False,tech_debt
68867,68865,ci(github-acitons): pin poetry version to 1.3.2 due to https://github.com/python-poetry/poetry/issues/7611,ci,github-acitons,False,tech_debt
69557,69555,"build(deps-dev): bump mkdocs from 1.4.3 to 1.5.1

Bumps [mkdocs](https://github.com/mkdocs/mkdocs) from 1.4.3 to 1.5.1.
- [Release notes](https://github.com/mkdocs/mkdocs/releases)
- [Commits](https://github.com/mkdocs/mkdocs/compare/1.4.3...1.5.1)

---
updated-dependencies:
- dependency-name: mkdocs
  dependency-type: direct:development
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>",build,deps-dev,False,tech_debt
70393,70391,"build(deps-dev): bump types-deprecated from 1.2.9.2 to 1.2.9.3

Bumps [types-deprecated](https://github.com/python/typeshed) from 1.2.9.2 to 1.2.9.3.
- [Commits](https://github.com/python/typeshed/commits)

---
updated-dependencies:
- dependency-name: types-deprecated
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>",build,deps-dev,False,tech_debt
71576,71574,ci(github-actions): add issue and pr labeler,ci,github-actions,False,tech_debt
72063,72061,ci(pre-commit): add blacken-docs hook,ci,pre-commit,False,tech_debt
73212,73210,"fix: improve errors message when empty .cz.json found

Closes #576",fix,,False,bug_fixes
74284,74282,test(git): ensures that global git user settings are not interfering with the tests,test,git,False,tech_debt
74372,74370,test(providers): factorize some version providers tests,test,providers,False,tech_debt
74380,74378,"fix(commands/changelog): use topological order for commit ordering

Topological ordering should be used when ordering commits in changelog history.
This allows commits to be shown properly in the order they were added to the codebase,
even if non-linear merges were used",fix,commands/changelog,False,bug_fixes
74508,74506,test: set default branch to master,test,,False,tech_debt
74572,74570,docs: update mkdocs conf,docs,,False,docs
74839,74837,test: set default branch to master,test,,False,tech_debt
74895,74893,docs(init): re-write section,docs,init,False,docs
74997,74995,"build(poetry)(deps-dev): bump pytest-xdist from 3.1.0 to 3.2.1

Bumps [pytest-xdist](https://github.com/pytest-dev/pytest-xdist) from 3.1.0 to 3.2.1.
- [Release notes](https://github.com/pytest-dev/pytest-xdist/releases)
- [Changelog](https://github.com/pytest-dev/pytest-xdist/blob/master/CHANGELOG.rst)
- [Commits](https://github.com/pytest-dev/pytest-xdist/compare/v3.1.0...v3.2.1)

---
updated-dependencies:
- dependency-name: pytest-xdist
  dependency-type: direct:development
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>",other,,False,other
75624,75622,build(poetry): relock lockfile,build,poetry,False,tech_debt
75714,75712,test(warnings): switch from the unmaintained `pytest-freezegun` to `pytest-freezer` removing warnings,test,warnings,False,tech_debt
75738,75736,test: improve git isolation and fixes test missing a repository,test,,False,tech_debt
75746,75744,test(tests): format code,test,tests,False,tech_debt
75827,75825,feat(changelog): add merge_prereleases flag,feat,changelog,False,feature_work
75843,75841,"test(scripts): run same file tests individually

Running tests concurrently can cause temporary files, such as the file
used to backup the commit message, to be deleted by one test but
accessed by another test later on.",test,scripts,False,tech_debt
76991,76989,"fix: bump changelog for prerelease without commits

generate changelog for a new version without new commits when the current version is a prerelease. This matches current behaviour for bump command",fix,,False,bug_fixes
78926,78924,"feat(providers): add support for some JSON-based version providers (NPM, Composer)",feat,providers,False,feature_work
78950,78948,test(providers): factorize some version providers tests,test,providers,False,tech_debt
79770,79768,test(hooks): add test case for run,test,hooks,False,tech_debt
80543,80541,build(dependabot): add dependabot configuration,build,dependabot,False,tech_debt
81999,81997,docs(docs/commit.md): Added documentation for `--` syntax to separate commitizen args from git commit cli args,docs,docs/commit.md,False,docs
82394,82392,"test(cli): skip argcomplete activation on Windows

`argcomplete` does not support Git Bash on Windows out of the box. For
details, see https://kislyuk.github.io/argcomplete/#git-bash-support.",test,cli,False,tech_debt
83322,83320,"fix(bump.py): use `sys.stdin.isatty()`

For some reason, `pytest-mock` does not affect `os.isatty` when
`sys.stdin` is mocked to use `StringIO` (i.e. a file-like object).
Checking `sys.stdin.isatty()` works and is equivalent to checking
`os.isatty(0)` (`stdin` is file descriptor `0`).",fix,bump.py,False,bug_fixes
83330,83328,"fix(scripts): pydocstyle and cz

For `pydocstyle`, use `--match-dir` switch to prevent traversal into
`venv/` folder.

For `commitizen`, use `cz` instead of `commitizen` as `cz` is present on
all OS's, but `commitizen` is not present in `venv/Scripts` on Windows.",fix,scripts,False,bug_fixes
83346,83344,"test(argcomplete): fix command

`py -m` was added to command in `test_argcomplete_activation` during
experimentation and was forgotten to be removed.",test,argcomplete,False,tech_debt
83377,83375,"ci(rerun): random `poetry` exception

Last CI run ended with a random `poetry` exception on Windows, which
happens from time-to-time.",ci,rerun,False,tech_debt
85020,85018,"feat(init): allow user to select which type of pre commit hooks to install

See more: https://commitizen-tools.github.io/commitizen/#integrating-with-pre-commit",feat,init,False,feature_work
87814,87812,temp key expires in 1 day,other,,False,other
87886,87884,"pinentry already present, check key creation",other,,False,other
88325,88323,"fix(pre-commit): Don't require serial execution

require_serial is not pertinent to commit-msg hooks or hooks that
themselves execute serially. The option is intended to prevent
fork-bombing that can occur when pre-commit runs a hook that itself
spawns many processes many times in parallel.",fix,pre-commit,False,bug_fixes
89809,89807,"feat: Determine newline to write with Git

Determine the newline character to write with `git config core.eof`.

Close #492",feat,,False,feature_work
90349,90347,fix: remove type ignore,fix,,False,bug_fixes
90712,90710,docs: add Why not CalVer to FAQ,docs,,False,docs
90755,90753,docs(external_links): add freecode camp tutorial,docs,external_links,False,docs
91376,91374,"fix(check): filter out comment messege when checking

fix #455",fix,check,False,bug_fixes
91804,91802,style: format the code through the latest black,style,,False,tech_debt
92626,92624,"docs(customization): adding information on commit_parser, changelog_pattern, change_type_map customizable fields",docs,customization,False,docs
94502,94500,docs: add docs for 3rd party module cz-github-jira-conventional,docs,,False,docs
94854,94852,style: forgot to run black,style,,False,tech_debt
94930,94928,"docs(README): fix URL in README.md

fix link to Customization",docs,README,False,docs
95051,95049,docs(customization): update default change_type_order,docs,customization,False,docs
95769,95767,"fix(changelog): generating changelog after a pre-release

Closes #357",fix,changelog,False,bug_fixes
96947,96945,fix: fix multiple versions bumps when version changes the string size,fix,,False,bug_fixes
97985,97983,Merge remote-tracking branch 'origin/master',other,,False,other
98060,98058,fix(commitizen/config/yaml_config.py): Update read mode from `r` to `rb` and data type str to byte,fix,commitizen/config/yaml_config.py,False,bug_fixes
98865,98863,feat(#271): enable creation of annotated tags when bumping,feat,#271,False,feature_work
99713,99711,"feat(commitizen/config/json_config): add json support for configuration

120",feat,commitizen/config/json_config,False,feature_work
100219,100217,feat(bump): add flag `--local-version` that supports bumping only the local version instead of the public,feat,bump,False,feature_work
100458,100456,docs(bump): add explanation for '--files-only' flag,docs,bump,False,docs
101888,101886,"fix(#271): add annotated_tag option to bump

    Enable creation of annotated tags when bumping.",fix,#271,False,bug_fixes
102837,102835,test(bump): Remove bump case with msg ends with `!`,test,bump,False,tech_debt
103451,103449,feat(commands/commit): apply prepare-commit-msg hook for Mac,feat,commands/commit,False,feature_work
103507,103505,test(wrap_stdio): does not load other platform,test,wrap_stdio,False,tech_debt
103539,103537,refactor: wrap_stdio,refactor,,False,tech_debt
103571,103569,test(commands/commit): add a test for is_blank_commit_file,test,commands/commit,False,tech_debt
104288,104286,fix(commands/changelog): add exception message when failing to find an incremental revision,fix,commands/changelog,False,bug_fixes
104438,104436,fix: add missing `pyyaml` dependency,fix,,False,bug_fixes
105801,105799,"docs(external_links): add talks, articles section to external_links",docs,external_links,False,docs
106438,106436,test(bump): add test case for dry run,test,bump,False,tech_debt
107872,107870,refactor(cli): add explicit category for deprecation warnings,refactor,cli,False,tech_debt
107888,107886,"fix(commands/check): Show warning if no commit to check when running `cz check --rev-range`

#165",fix,commands/check,False,bug_fixes
107942,107940,"feat(commands/changelog): generate changelog_tree from all past commits

TODO: find rev for each changelog entry",feat,commands/changelog,False,feature_work
108014,108012,feat(commands/changelog): exit when there is no commit exists,feat,commands/changelog,False,feature_work
108070,108068,docs(README): add changelog command,docs,README,False,docs
108198,108196,"Merge pull request #163 from commitizen-tools/command-changelog-wip

Command changelog wip",other,,False,other
108246,108244,"ci: separate docs from python publishing

Closes #171",ci,,False,tech_debt
109408,109406,refactor(config): fix mypy warning for _conf,refactor,config,False,tech_debt
110259,110257,refactor(cz/connventional_commit): use \S to check scope,refactor,cz/connventional_commit,False,tech_debt
110356,110354,"feat(changelog): generate changelog based on git log

it will over write the existing file",feat,changelog,False,feature_work
110380,110378,fix(cli): add changelog arguments,fix,cli,False,bug_fixes
110500,110498,"refactor(templates): rename as ""keep_a_changelog_template.j2""",refactor,templates,False,tech_debt
110524,110522,fix(conventional_commits): fix checking regular expression,fix,conventional_commits,False,bug_fixes
111297,111295,"fix(commands/changelog): remove --skip-merge argument

by default, unrelated commits are ignored",fix,commands/changelog,False,bug_fixes
111486,111484,test(git): add test case for git object,test,git,False,tech_debt
111597,111595,fix(cli): fix --version not functional,fix,cli,False,bug_fixes
111605,111603,test(commands/init): add tests cases for the whole init process,test,commands/init,False,tech_debt
112750,112748,"fix(commands/init): read version in the format ""x.y.z"" instead of ""vx.y.z""",fix,commands/init,False,bug_fixes
112853,112851,refactor(config): move default settings back to defaults,refactor,config,False,tech_debt
113101,113099,"docs(bump): modify typo in bump command docs

modify typo in bump command docs, path should be corrected as patch.",docs,bump,False,docs
113131,113129,"build(deps-dev): update mypy requirement from ^0.740 to ^0.750

Updates the requirements on [mypy](https://github.com/python/mypy) to permit the latest version.
- [Release notes](https://github.com/python/mypy/releases)
- [Commits](https://github.com/python/mypy/compare/v0.740...v0.750)

Signed-off-by: dependabot-preview[bot] <support@dependabot.com>",build,deps-dev,False,tech_debt
113252,113250,feat(bump): new argument --files-only,feat,bump,False,feature_work
113431,113429,ci: new bump and publish github actions,ci,,False,tech_debt
113873,113871,"docs(cz/customize): update doc for jinja support

#54",docs,cz/customize,False,docs
114113,114111,prettied report of c.err,other,,False,other
115448,115446,docs(config): update doc for prompt style,docs,config,False,docs
116642,116640,feat: create version tag,feat,,False,feature_work
